rep,delta_target,w_B,rho,c_A,c_B,n_A,n_B,n_pos_mix,n_s_mix,auc_mix,auc_A,auc_B,bayes_A,bayes_B,delta_realized,gain,cx_min,cx_max,cx_ratio,comp_q1,comp_q5,comp_gap,sweep
9,0.25,0.631578947368421,0.8,0.99,0.458,203,285,488,328,0.7165843770239467,0.8483358397537387,0.5520201526120133,0.9079999999997266,0.6580000000036612,0.2963156871417254,0.131751462729792,0.4473684210526316,0.7735849056603774,1.7291897891231967,0.07894736842105263,0.6509433962264151,0.5719960278053624,delta_x_rho
10,0.25,0.631578947368421,0.8,0.99,0.458,185,290,475,318,0.7190804227694618,0.8692813595122655,0.5903056389830236,0.9079999999992925,0.6580000000040366,0.2789757205292419,0.15020093674280366,0.45454545454545453,0.7761904761904762,1.7076190476190478,0.023809523809523808,0.6238095238095238,0.6,delta_x_rho
11,0.25,0.631578947368421,0.8,0.99,0.458,194,295,489,320,0.7055477171279442,0.8807492726512265,0.5143474338888098,0.9079999999992758,0.6580000000036601,0.3664018387624167,0.17520155552328232,0.45652173913043476,0.8341968911917098,1.8272884283246977,0.021739130434782608,0.6839378238341969,0.6621986933994143,delta_x_rho
12,0.25,0.631578947368421,0.8,0.99,0.458,194,282,476,328,0.6976857545669977,0.8656346663847664,0.5250185121192674,0.9079999999992828,0.6580000000014464,0.34061615426549896,0.16794891181776872,0.4423076923076923,0.8148148148148148,1.8421900161030595,0.09090909090909091,0.6388888888888888,0.5479797979797979,delta_x_rho
13,0.25,0.631578947368421,0.8,0.99,0.458,197,257,454,309,0.7133553708726821,0.8901400471356056,0.5042533823581908,0.9079999999998561,0.6580000000016096,0.38588666477741473,0.1767846762629235,0.47619047619047616,0.8481675392670157,1.7811518324607332,0.0,0.7382198952879581,0.7382198952879581,delta_x_rho
14,0.25,0.631578947368421,0.8,0.99,0.458,197,288,485,323,0.7069249619739733,0.885650833937636,0.5530689338710512,0.9079999999994776,0.6579999999984982,0.33258190006658483,0.17872587196366274,0.4166666666666667,0.801980198019802,1.9247524752475247,0.0625,0.6831683168316832,0.6206683168316832,delta_x_rho
15,0.25,0.631578947368421,0.8,0.99,0.458,200,285,485,312,0.7271231198242352,0.8716629414394278,0.5729032152872888,0.9080000000000417,0.6579999999994479,0.29875972615213897,0.14453982161519263,0.45161290322580644,0.7971698113207547,1.7651617250673854,0.06451612903225806,0.6509433962264151,0.586427267194157,delta_x_rho
16,0.25,0.631578947368421,0.8,0.99,0.458,191,315,506,323,0.689938244944662,0.9049735888816884,0.5158027018535972,0.9079999999993597,0.6580000000028852,0.3891708870280912,0.2150353439370264,0.45454545454545453,0.7889908256880734,1.7357798165137617,0.0,0.6834862385321101,0.6834862385321101,delta_x_rho
17,0.25,0.631578947368421,0.8,0.99,0.458,216,263,479,339,0.7408053465148068,0.8711457968549369,0.5377919483981097,0.9079999999996365,0.6579999999968617,0.33335384845682714,0.1303404503401301,0.5,0.8430493273542601,1.6860986547085202,0.0,0.6905829596412556,0.6905829596412556,delta_x_rho
18,0.25,0.631578947368421,0.8,0.99,0.458,209,291,500,355,0.696968508002065,0.8753489730528379,0.5630102196046028,0.9080000000007684,0.6580000000029169,0.31233875344823503,0.17838046505077287,0.5,0.8743961352657005,1.748792270531401,0.07547169811320754,0.7198067632850241,0.6443350651718166,delta_x_rho
19,0.25,0.631578947368421,0.8,0.99,0.458,191,286,477,322,0.7006118170538655,0.8505522324737871,0.6066376673071234,0.9080000000004745,0.6579999999975087,0.24391456516666365,0.14994041541992154,0.39473684210526316,0.8548387096774194,2.1655913978494623,0.10526315789473684,0.6666666666666666,0.5614035087719298,delta_x_rho
0,0.0,0.2,0.8,0.99,0.458,413,69,482,448,0.8762180174252635,0.8964352706983509,0.7704599980415199,0.908000000000003,0.9079999999992501,0.12597527265683106,0.020217253273087432,0.7333333333333333,1.0,1.3636363636363638,0.0,0.919732441471572,0.919732441471572,delta_x_wB
1,0.0,0.2,0.8,0.99,0.458,448,37,485,462,0.8841135710664187,0.8945786647992531,0.6642567567567568,0.9079999999996685,0.9079999999990044,0.2303219080424963,0.01046509373283433,0.0,0.9770491803278688,,0.0,0.9639344262295082,0.9639344262295082,delta_x_wB
2,0.0,0.2,0.8,0.99,0.458,408,58,466,422,0.8650267940937586,0.8735069434377989,0.6647533736284443,0.9080000000005454,0.9079999999997722,0.20875356980935456,0.008480149344040289,0.7666666666666667,0.9539007092198581,1.244218316373728,,0.9574468085106383,,delta_x_wB
3,0.0,0.2,0.8,0.99,0.458,412,40,452,419,0.8973964022201913,0.9011003236245956,0.8029724655819774,0.9079999999989933,0.907999999999479,0.09812785804261814,0.0037039214044042312,0.6923076923076923,1.0,1.4444444444444444,1.0,0.9326599326599326,-0.06734006734006737,delta_x_wB
4,0.0,0.2,0.8,0.99,0.458,435,45,480,456,0.882556208482371,0.8813301640887848,0.7750278706800445,0.9079999999998429,0.9080000000005173,0.10630229340874031,-0.0012260443935862009,0.8571428571428571,1.0,1.1666666666666667,1.0,0.9249146757679181,-0.07508532423208192,delta_x_wB
5,0.0,0.2,0.8,0.99,0.458,459,38,497,463,0.8972463647866581,0.902722981114702,0.6103639674425747,0.9080000000007906,0.9080000000004758,0.29235901367212724,0.0054766163280438596,0.75,0.9520958083832335,1.2694610778443114,0.5,0.9550898203592815,0.45508982035928147,delta_x_wB
6,0.0,0.2,0.8,0.99,0.458,430,63,493,456,0.8773925491865541,0.8863616875818356,0.786663724742916,0.9079999999995632,0.9080000000005055,0.09969796283891963,0.008969138395281573,0.8571428571428571,0.9446254071661238,1.1020629750271445,,0.9283387622149837,,delta_x_wB
7,0.0,0.2,0.8,0.99,0.458,425,63,488,443,0.8790584074220491,0.882442989124079,0.7349527286342787,0.9080000000002572,0.9079999999999339,0.1474902604898003,0.003384581702029932,0.6981132075471698,1.0,1.4324324324324325,1.0,0.912621359223301,-0.08737864077669899,delta_x_wB
8,0.0,0.2,0.8,0.99,0.458,397,54,451,425,0.8757689636770029,0.8786128809206303,0.8113489066069847,0.9080000000004474,0.9080000000010106,0.06726397431364561,0.002843917243627425,0.75,0.959349593495935,1.2791327913279134,0.75,0.910394265232975,0.16039426523297495,delta_x_wB
9,0.0,0.2,0.8,0.99,0.458,426,30,456,432,0.8476558002780804,0.8554651295807333,0.6448414347043346,0.9079999999992889,0.9080000000012892,0.21062369487639865,0.007809329302652879,0.7777777777777778,0.967032967032967,1.2433281004709575,0.8888888888888888,0.967032967032967,0.0781440781440782,delta_x_wB
10,0.0,0.2,0.8,0.99,0.458,450,52,502,471,0.8831351596199182,0.8917239836716435,0.7878164812127076,0.9080000000006698,0.9079999999990027,0.10390750245893587,0.008588824051725341,0.7333333333333333,1.0,1.3636363636363638,0.3333333333333333,0.9424920127795527,0.6091586794462194,delta_x_wB
11,0.0,0.2,0.8,0.99,0.458,429,35,464,436,0.8747924567873184,0.8819709506960504,0.5943261567741168,0.9080000000005563,0.907999999999048,0.28764479392193354,0.007178493908731931,0.5882352941176471,1.0,1.7,1.0,0.9590443686006825,-0.04095563139931746,delta_x_wB
12,0.0,0.2,0.8,0.99,0.458,429,36,465,442,0.88808261903204,0.8919508446400876,0.7067425609699662,0.908000000000723,0.9080000000000931,0.18520828367012132,0.0038682256080475597,0.9215686274509803,1.0,1.0851063829787235,0.8333333333333334,0.9444444444444444,0.11111111111111105,delta_x_wB
13,0.0,0.2,0.8,0.99,0.458,435,57,492,455,0.8802808953539406,0.8912133843168326,0.6560076662243846,0.9079999999999512,0.9079999999992483,0.23520571809244806,0.010932488962892006,0.5833333333333334,0.9590443686006825,1.644076060458313,0.3333333333333333,0.9385665529010239,0.6052332195676906,delta_x_wB
14,0.0,0.2,0.8,0.99,0.458,424,38,462,438,0.8837273275247959,0.8821129638481944,0.6236809196814462,0.9080000000004843,0.9080000000013558,0.25843204416674814,-0.0016143636766015046,0.8235294117647058,1.0,1.2142857142857144,0.6,0.9295302013422819,0.32953020134228195,delta_x_wB
15,0.0,0.2,0.8,0.99,0.458,405,43,448,420,0.8842798337283633,0.8932791387187712,0.6817625458996327,0.9079999999999053,0.9080000000004703,0.21151659281913848,0.008999304990407908,0.8780487804878049,1.0,1.1388888888888888,0.8333333333333334,0.9482758620689655,0.11494252873563215,delta_x_wB
16,0.0,0.2,0.8,0.99,0.458,426,45,471,450,0.8862034631193129,0.8899106557128282,0.6782144184318097,0.9079999999989995,0.9079999999996012,0.2116962372810185,0.0037071925935153738,0.875,0.9745222929936306,1.113739763421292,0.625,0.9490445859872612,0.32404458598726116,delta_x_wB
17,0.0,0.2,0.8,0.99,0.458,439,45,484,461,0.8674893044394512,0.8723108073905339,0.7074507617985879,0.9080000000002787,0.9080000000008914,0.164860045591946,0.004821502951082746,0.9090909090909091,1.0,1.1,0.8181818181818182,0.9292604501607717,0.11107863197895351,delta_x_wB
18,0.0,0.2,0.8,0.99,0.458,463,43,506,479,0.8590339028499027,0.8652296266146733,0.7201919527500923,0.9079999999998634,0.9079999999993956,0.145037673864581,0.006195723764770622,0.875,0.9605263157894737,1.0977443609022557,0.625,0.9539473684210527,0.32894736842105265,delta_x_wB
19,0.0,0.2,0.8,0.99,0.458,409,50,459,428,0.8528872058878602,0.8609057546428244,0.8017343946376205,0.9080000000000296,0.9080000000001377,0.059171360005203844,0.008018548754964216,0.8235294117647058,1.0,1.2142857142857144,1.0,0.933579335793358,-0.06642066420664205,delta_x_wB
0,0.0,0.4,0.8,0.99,0.458,311,161,472,391,0.8779369905550525,0.8928077726993614,0.8254974947876301,0.9080000000005348,0.9079999999997665,0.06731027791173128,0.014870782144308925,0.7446808510638298,0.8506944444444444,1.1423611111111112,,0.7291666666666666,,delta_x_wB
1,0.0,0.4,0.8,0.99,0.458,328,110,438,374,0.862528296111526,0.8824737767292326,0.7436457397351252,0.9079999999989844,0.9079999999989339,0.1388280369941074,0.019945480617706512,0.7333333333333333,0.9049429657794676,1.2340131351538195,0.25,0.8555133079847909,0.6055133079847909,delta_x_wB
2,0.0,0.4,0.8,0.99,0.458,326,131,457,377,0.8560053488937515,0.8796517220635118,0.7043192998020431,0.9079999999990862,0.9080000000003766,0.17533242226146872,0.02364637316976037,0.6,1.0,1.6666666666666667,0.0,0.8175182481751825,0.8175182481751825,delta_x_wB
3,0.0,0.4,0.8,0.99,0.458,299,120,419,340,0.8945398336215115,0.8947755380423051,0.8159941015681198,0.9080000000009633,0.9079999999991163,0.07878143647418534,0.00023570442079368092,0.3333333333333333,0.8591065292096219,2.577319587628866,0.3333333333333333,0.7663230240549829,0.43298969072164956,delta_x_wB
4,0.0,0.4,0.8,0.99,0.458,327,118,445,381,0.8759329452642028,0.8935316028233112,0.7791640172195788,0.9080000000003876,0.9079999999996828,0.11436758560373239,0.017598657559108388,0.5,0.9230769230769231,1.8461538461538463,0.3333333333333333,0.7887323943661971,0.4553990610328638,delta_x_wB
5,0.0,0.4,0.8,0.99,0.458,337,119,456,385,0.8879387071920082,0.8967302529320333,0.7743237070496879,0.9079999999987965,0.9079999999985924,0.12240654588234545,0.008791545740025164,0.5,0.8770226537216829,1.7540453074433657,0.5,0.7928802588996764,0.2928802588996764,delta_x_wB
6,0.0,0.4,0.8,0.99,0.458,327,152,479,403,0.8612437385513315,0.878649796367958,0.810082920649545,0.9079999999994054,0.9079999999999461,0.06856687571841302,0.01740605781662652,0.7456140350877193,0.9166666666666666,1.2294117647058824,,0.7854671280276817,,delta_x_wB
7,0.0,0.4,0.8,0.99,0.458,312,143,455,366,0.8921380335103846,0.8907511312217194,0.8084726955694697,0.9080000000001073,0.9080000000008369,0.08227843565224979,-0.001386902288665115,0.5526315789473685,1.0,1.8095238095238093,0.5,0.7387096774193549,0.2387096774193549,delta_x_wB
8,0.0,0.4,0.8,0.99,0.458,297,141,438,355,0.8593543347015974,0.8837172346518141,0.8038525218078927,0.9079999999999422,0.9079999999998429,0.07986471284392138,0.024362899950216677,0.25,0.8467432950191571,3.3869731800766285,0.0,0.7586206896551724,0.7586206896551724,delta_x_wB
9,0.0,0.4,0.8,0.99,0.458,324,109,433,362,0.8584090479548986,0.8567056960731042,0.7209558939436931,0.9080000000000296,0.9080000000003166,0.13574980212941112,-0.0017033518817943794,0.75,0.862453531598513,1.1499380421313508,0.625,0.7806691449814126,0.1556691449814126,delta_x_wB
10,0.0,0.4,0.8,0.99,0.458,333,132,465,389,0.8693668346092609,0.8842787654574726,0.8240057845263918,0.9079999999994233,0.9079999999996523,0.0602729809310808,0.01491193084821174,0.6136363636363636,1.0,1.6296296296296295,0.5,0.7934782608695652,0.2934782608695652,delta_x_wB
11,0.0,0.4,0.8,0.99,0.458,309,131,440,369,0.8573052760959622,0.8806938462661509,0.761485139993247,0.9080000000001728,0.908000000000594,0.11920870627290392,0.023388570170188694,0.5833333333333334,0.8875968992248062,1.521594684385382,0.25,0.7945736434108527,0.5445736434108527,delta_x_wB
12,0.0,0.4,0.8,0.99,0.458,330,97,427,377,0.8843522434665082,0.8788928679294128,0.8240593884923781,0.9079999999998285,0.907999999999581,0.05483347943703465,-0.005459375537095412,0.7692307692307693,1.0,1.2999999999999998,0.8,0.8,0.0,delta_x_wB
13,0.0,0.4,0.8,0.99,0.458,338,125,463,391,0.8648029130313952,0.8913359700730976,0.7490899653979238,0.9080000000004391,0.9079999999997858,0.1422460046751738,0.02653305704170239,0.3333333333333333,0.9021739130434783,2.706521739130435,0.0,0.8405797101449275,0.8405797101449275,delta_x_wB
14,0.0,0.4,0.8,0.99,0.458,315,119,434,372,0.8686463392468902,0.8819203207516119,0.7842025507355662,0.9080000000007358,0.9080000000011427,0.09771777001604565,0.013273981504721699,0.7352941176470589,0.8892988929889298,1.2094464944649446,0.5,0.7675276752767528,0.2675276752767528,delta_x_wB
15,0.0,0.4,0.8,0.99,0.458,299,123,422,346,0.881785894887867,0.8947552020924128,0.7446929611906319,0.9079999999999451,0.9080000000008864,0.15006224090178089,0.01296930720454581,0.5714285714285714,1.0,1.75,1.0,0.7841726618705036,-0.2158273381294964,delta_x_wB
16,0.0,0.4,0.8,0.99,0.458,315,115,430,355,0.8834938181481096,0.8899974567269572,0.7395610980039697,0.9080000000011591,0.9079999999994898,0.15043635872298744,0.006503638578847615,0.625,0.8625429553264605,1.3800687285223368,0.5,0.8109965635738832,0.31099656357388317,delta_x_wB
17,0.0,0.4,0.8,0.99,0.458,334,106,440,385,0.8681852323940457,0.8659072724735979,0.767789352695013,0.908000000000664,0.908000000000256,0.09811791977858486,-0.0022779599204477696,0.75,0.925,1.2333333333333334,0.7142857142857143,0.8127208480565371,0.0984351337708228,delta_x_wB
18,0.0,0.4,0.8,0.99,0.458,343,106,449,391,0.8574923931114526,0.8726306732271296,0.7683923815999286,0.908000000000204,0.9079999999999209,0.104238291627201,0.015138280115676972,0.7142857142857143,0.9163636363636364,1.282909090909091,0.42857142857142855,0.8472727272727273,0.41870129870129874,delta_x_wB
19,0.0,0.4,0.8,0.99,0.458,304,121,425,355,0.8524348029470238,0.8638669899079626,0.7935775560598924,0.9080000000004662,0.907999999999468,0.07028943384807018,0.01143218696093884,0.5,0.8685258964143426,1.7370517928286853,0.5,0.7848605577689243,0.28486055776892427,delta_x_wB
0,0.0,0.8,0.8,0.99,0.458,98,405,503,295,0.896139193792776,0.894525830853932,0.8638439292310682,0.9080000000005368,0.9080000000005323,0.030681901622863772,-0.001613362938843954,0.5303030303030303,0.6666666666666666,1.2571428571428571,0.0,0.22468354430379747,0.22468354430379747,delta_x_wB
1,0.0,0.8,0.8,0.99,0.458,113,345,458,262,0.8727302616336159,0.9028376464137206,0.8255992462659684,0.9079999999991772,0.9079999999991598,0.07723840014775218,0.030107384780104662,0.3333333333333333,0.6666666666666666,2.0,0.0,0.31338028169014087,0.31338028169014087,delta_x_wB
2,0.0,0.8,0.8,0.99,0.458,114,364,478,276,0.8676572668576104,0.8765095044973605,0.8254732484110198,0.907999999999686,0.907999999999925,0.05103625608634077,0.008852237639750182,0.5106382978723404,0.6,1.175,0.2,0.2711864406779661,0.07118644067796609,delta_x_wB
3,0.0,0.8,0.8,0.99,0.458,103,342,445,243,0.8724944722711068,0.8960116804352709,0.8386062610783124,0.9079999999988694,0.9079999999997536,0.05740541935695853,0.02351720816416414,0.425531914893617,0.6105263157894737,1.434736842105263,,0.28421052631578947,,delta_x_wB
4,0.0,0.8,0.8,0.99,0.458,95,373,468,250,0.8615256562183936,0.8809115016405231,0.836316946193653,0.9080000000011993,0.9079999999995102,0.04459455544687008,0.01938584542212951,0.375,0.5555555555555556,1.4814814814814816,0.1111111111111111,0.254416961130742,0.14330585001963092,delta_x_wB
5,0.0,0.8,0.8,0.99,0.458,116,360,476,286,0.8766107156784183,0.8947874727005304,0.8368961643395925,0.9079999999994658,0.907999999999254,0.05789130836093792,0.018176757022112078,0.35,0.6666666666666666,1.9047619047619049,0.058823529411764705,0.28253968253968254,0.22371615312791782,delta_x_wB
6,0.0,0.8,0.8,0.99,0.458,119,370,489,304,0.8422187509185657,0.8495515548756172,0.837191908890022,0.9080000000008639,0.9079999999997874,0.012359645985595136,0.0073328039570514925,0.578125,0.6842105263157895,1.1834992887624467,0.0,0.27340823970037453,0.27340823970037453,delta_x_wB
7,0.0,0.8,0.8,0.99,0.458,106,424,530,293,0.8833542757071761,0.8900423334385598,0.858457760406415,0.9080000000003879,0.9080000000000735,0.03158457303214479,0.006688057731383701,0.0,0.5873015873015873,,0.0,0.25396825396825395,0.25396825396825395,delta_x_wB
8,0.0,0.8,0.8,0.99,0.458,107,395,502,282,0.8620690365154369,0.8816292968593318,0.8337098153956781,0.9080000000004922,0.9080000000002298,0.04791948146365366,0.01956026034389491,0.42857142857142855,0.5813953488372093,1.356589147286822,0.0,0.23920265780730898,0.23920265780730898,delta_x_wB
9,0.0,0.8,0.8,0.99,0.458,120,338,458,265,0.869264835356395,0.8647928355632283,0.815375594464538,0.9080000000005801,0.9079999999990707,0.04941724109869028,-0.004471999793166703,0.3333333333333333,0.8461538461538461,2.5384615384615388,0.3333333333333333,0.29537366548042704,-0.037959667852906276,delta_x_wB
10,0.0,0.8,0.8,0.99,0.458,117,365,482,290,0.8823465738451252,0.898227969348659,0.8638454011741683,0.9079999999990785,0.907999999999996,0.0343825681744907,0.015881395503533846,0.3953488372093023,0.6575342465753424,1.6631748589846898,,0.2910958904109589,,delta_x_wB
11,0.0,0.8,0.8,0.99,0.458,115,387,502,296,0.8511370538517764,0.8604276673032993,0.8267700258397932,0.9080000000006214,0.9080000000007697,0.03365764146350614,0.009290613451522933,0.391304347826087,0.9,2.3,0.3,0.2711267605633803,-0.02887323943661968,delta_x_wB
12,0.0,0.8,0.8,0.99,0.458,109,319,428,266,0.8713464642752474,0.8550632113244427,0.8289315939506425,0.9079999999984527,0.9080000000002089,0.02613161737380021,-0.016283252950804683,0.45454545454545453,1.0,2.2,0.8,0.296028880866426,-0.5039711191335741,delta_x_wB
13,0.0,0.8,0.8,0.99,0.458,96,354,450,254,0.8376357434434939,0.8849761497935354,0.8065819344654466,0.9079999999991563,0.9079999999998468,0.07839421532808888,0.04734040635004155,0.4,0.6666666666666666,1.6666666666666665,0.0,0.2764227642276423,0.2764227642276423,delta_x_wB
14,0.0,0.8,0.8,0.99,0.458,97,367,464,278,0.869062079451911,0.890153317472905,0.8168358146085903,0.9079999999989462,0.9080000000009929,0.07331750286431471,0.021091238020993996,0.3333333333333333,0.6132404181184669,1.8397212543554007,0.0,0.25435540069686413,0.25435540069686413,delta_x_wB
15,0.0,0.8,0.8,0.99,0.458,90,368,458,234,0.8619665880390387,0.887250863987123,0.8117001492004119,0.9079999999988063,0.908000000000775,0.07555071478671116,0.025284275948084356,0.35,0.5661764705882353,1.6176470588235294,0.5,0.2647058823529412,-0.23529411764705882,delta_x_wB
16,0.0,0.8,0.8,0.99,0.458,99,376,475,262,0.8620505391920168,0.8996509146209745,0.8278515903248783,0.9080000000015739,0.9079999999996039,0.07179932429609615,0.037600375428957666,0.4,0.5844594594594594,1.4611486486486485,0.2857142857142857,0.26013513513513514,-0.025579150579150556,delta_x_wB
17,0.0,0.8,0.8,0.99,0.458,123,339,462,282,0.8887884267631104,0.8755999184883809,0.8580471357747653,0.9079999999995283,0.9079999999997591,0.0175527827136156,-0.013188508274729505,0.5,0.6433333333333333,1.2866666666666666,0.25,0.29333333333333333,0.043333333333333335,delta_x_wB
18,0.0,0.8,0.8,0.99,0.458,110,358,468,275,0.843285671497962,0.8770129312028753,0.8159407321418494,0.908000000000611,0.9079999999996629,0.0610721990610259,0.033727259704913304,0.34782608695652173,0.6353383458646616,1.8265977443609023,0.4,0.30451127819548873,-0.09548872180451129,delta_x_wB
19,0.0,0.8,0.8,0.99,0.458,100,356,456,274,0.8627288185127128,0.8405049208386821,0.8483240555264593,0.9080000000008588,0.9080000000005803,-0.007819134687777174,-0.022223897674030657,0.0,0.631578947368421,,0.0,0.23333333333333334,0.23333333333333334,delta_x_wB
0,0.1,0.2,0.8,0.99,0.458,413,85,498,455,0.8692241891754744,0.8964352706983509,0.6475890356142456,0.908000000000003,0.8079999999998849,0.2488462350841053,0.027211081522876546,0.8,1.0,1.25,0.0,0.9324324324324325,0.9324324324324325,delta_x_wB
1,0.1,0.2,0.8,0.99,0.458,448,52,500,465,0.8728033040784717,0.8945786647992531,0.6076923076923078,0.9079999999996685,0.8079999999971816,0.2868863571069453,0.021775360720781345,0.0,0.9797297297297297,,0.0,0.972972972972973,0.972972972972973,delta_x_wB
2,0.1,0.2,0.8,0.99,0.458,408,69,477,426,0.8462638514525306,0.8735069434377989,0.5598254504504505,0.9080000000005454,0.8080000000032481,0.3136814929873484,0.02724309198526831,0.75,0.9633699633699634,1.2844932844932846,0.2,0.967032967032967,0.767032967032967,delta_x_wB
3,0.1,0.2,0.8,0.99,0.458,412,61,473,424,0.8777767252403732,0.9011003236245956,0.6396478445658773,0.9079999999989933,0.8079999999977878,0.26145247905871827,0.023323598384222377,0.6,0.93,1.55,0.2,0.93,0.73,delta_x_wB
4,0.1,0.2,0.8,0.99,0.458,435,56,491,463,0.8647745754516551,0.8813301640887848,0.5804358912821743,0.9079999999998429,0.8080000000008247,0.3008942728066105,0.016555588637129692,0.6923076923076923,0.9666666666666667,1.3962962962962964,0.23076923076923078,0.9366666666666666,0.7058974358974359,delta_x_wB
5,0.1,0.2,0.8,0.99,0.458,459,46,505,471,0.8862001106942993,0.902722981114702,0.4709872165548342,0.9080000000007906,0.8079999999973683,0.43173576455986773,0.01652287042040268,0.625,0.9669669669669669,1.5471471471471472,0.5,0.963963963963964,0.463963963963964,delta_x_wB
6,0.1,0.2,0.8,0.99,0.458,430,73,503,463,0.8687523257559092,0.8863616875818356,0.6155517696961268,0.9079999999995632,0.8079999999983825,0.27080991788570885,0.01760936182592643,0.8333333333333334,1.0,1.2,0.0,0.9471947194719472,0.9471947194719472,delta_x_wB
7,0.1,0.2,0.8,0.99,0.458,425,72,497,448,0.8694196104461822,0.882442989124079,0.6753053793751469,0.9080000000002572,0.8079999999992368,0.20713760974893214,0.013023378677896824,0.6724137931034483,1.0,1.4871794871794872,1.0,0.9273927392739274,-0.0726072607260726,delta_x_wB
8,0.1,0.2,0.8,0.99,0.458,397,68,465,427,0.8601114528124932,0.8786128809206303,0.6719017704169047,0.9080000000004474,0.8079999999974335,0.2067111105037256,0.01850142810813704,0.6,0.9413919413919414,1.568986568986569,0.4,0.9194139194139194,0.5194139194139193,delta_x_wB
9,0.1,0.2,0.8,0.99,0.458,426,39,465,439,0.8359953325045257,0.8554651295807333,0.5770513889779945,0.9079999999992889,0.8079999999986556,0.2784137406027388,0.01946979707620755,0.7142857142857143,0.9700374531835206,1.358052434456929,0.7142857142857143,0.9700374531835206,0.25575173889780634,delta_x_wB
10,0.1,0.2,0.8,0.99,0.458,450,56,506,472,0.8743600870343041,0.8917239836716435,0.7063208735825284,0.9080000000006698,0.8079999999977375,0.18540311008911514,0.017363896637339393,0.7333333333333333,1.0,1.3636363636363638,0.3333333333333333,0.9641693811074918,0.6308360477741586,delta_x_wB
11,0.1,0.2,0.8,0.99,0.458,429,49,478,445,0.8610479259975949,0.8819709506960504,0.4343315215533449,0.9080000000005563,0.8080000000005508,0.44763942914270544,0.020923024698455417,0.6923076923076923,0.9619377162629758,1.3894655901576316,0.1111111111111111,0.9688581314878892,0.8577470203767781,delta_x_wB
12,0.1,0.2,0.8,0.99,0.458,429,46,475,447,0.8821181393851603,0.8919508446400876,0.5948211590566072,0.908000000000723,0.8080000000019009,0.2971296855834804,0.009832705254927299,0.7142857142857143,0.9622641509433962,1.3471698113207546,0.5714285714285714,0.940251572327044,0.36882300089847264,delta_x_wB
13,0.1,0.2,0.8,0.99,0.458,435,73,508,463,0.8659743737320548,0.8912133843168326,0.5566082562640521,0.9079999999999512,0.8080000000013272,0.33460512805278053,0.025239010584777843,0.25,0.9620689655172414,3.8482758620689657,0.0,0.9586206896551724,0.9586206896551724,delta_x_wB
14,0.1,0.2,0.8,0.99,0.458,424,51,475,442,0.8713707816942968,0.8821129638481944,0.6311161514060779,0.9080000000004843,0.8079999999978383,0.25099681244211647,0.01074218215389755,0.8292682926829268,0.9489795918367347,1.144357743097239,0.3333333333333333,0.935374149659864,0.6020408163265307,delta_x_wB
15,0.1,0.2,0.8,0.99,0.458,405,55,460,421,0.8773449011457852,0.8932791387187712,0.5864819479429052,0.9079999999999053,0.8079999999996826,0.306797190775866,0.015934237572985954,0.7692307692307693,0.9515570934256056,1.2370242214532872,0.6666666666666666,0.9342560553633218,0.26758938869665516,delta_x_wB
16,0.1,0.2,0.8,0.99,0.458,426,58,484,452,0.8682150368367376,0.8899106557128282,0.6089489933469583,0.9079999999989995,0.8079999999971239,0.28096166236586995,0.021695618876090617,0.6666666666666666,0.97,1.455,0.5,0.95,0.44999999999999996,delta_x_wB
17,0.1,0.2,0.8,0.99,0.458,439,54,493,463,0.8632876735198124,0.8723108073905339,0.6401594628619387,0.9080000000002787,0.8080000000030044,0.2321513445285952,0.009023133870721511,0.88,0.9580645161290322,1.0887096774193548,0.7272727272727273,0.9354838709677419,0.2082111436950146,delta_x_wB
18,0.1,0.2,0.8,0.99,0.458,463,52,515,484,0.8489690148813431,0.8652296266146733,0.6900096758587324,0.9079999999998634,0.8079999999991998,0.17521995075594088,0.016260611733330155,0.8181818181818182,0.9668874172185431,1.1817512877115526,0.45454545454545453,0.9536423841059603,0.4990969295605057,delta_x_wB
19,0.1,0.2,0.8,0.99,0.458,409,65,474,436,0.83471006876154,0.8609057546428244,0.720943053573745,0.9080000000000296,0.8079999999982059,0.13996270106907938,0.026195685881284403,0.5555555555555556,0.9583333333333334,1.725,0.4444444444444444,0.9431818181818182,0.4987373737373738,delta_x_wB
0,0.1,0.4,0.8,0.99,0.458,311,161,472,397,0.8461702678224868,0.8928077726993614,0.6930814657948455,0.9080000000005348,0.8080000000016143,0.19972630690451587,0.04663750487687457,0.6792452830188679,0.8851851851851852,1.3031893004115227,0.1,0.7888888888888889,0.6888888888888889,delta_x_wB
1,0.1,0.4,0.8,0.99,0.458,328,131,459,383,0.8350901308731559,0.8824737767292326,0.6060128572658117,0.9079999999989844,0.8079999999999633,0.2764609194634209,0.047383645856076684,0.5555555555555556,0.9053030303030303,1.6295454545454544,0.1111111111111111,0.8598484848484849,0.7487373737373737,delta_x_wB
2,0.1,0.4,0.8,0.99,0.458,326,144,470,380,0.8328472995922076,0.8796517220635118,0.6200301642680622,0.9079999999990862,0.807999999998157,0.2596215577954496,0.04680442247130423,0.6666666666666666,0.9056603773584906,1.358490566037736,0.14285714285714285,0.8415094339622642,0.6986522911051214,delta_x_wB
